Candidate_Rank,Antecedent_Items,support,confidence,lift,leverage,conviction,Rule_Length,Family_Signature,Family_Count,Score,Mechanism_Axis,Mechanism_Families,Governance_Scene,Governance_Interpretation_Template,Interpretation_Boundary,Semantic_Duplicate_Flag
1,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞速度_VK___GT_50_0,0.20077821011673153,0.7865853658536587,1.1990061626594917,0.033324350103710904,1.611739855475265,2,speed_v0|speed_vk,2,1.5677801777636982,speed_energy,speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
126,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车高_HOEHE___GT_1495_0,0.04708171206225681,0.7908496732026145,1.205506322734709,0.00802616239458584,1.6446011673151757,3,age|vehicle_mass|vehicle_size,3,1.1150460295726363,vehicle_geometry_vulnerability,age|vehicle_mass|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
127,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||性别_GESCHL_3-男性,0.031906614785992216,0.8118811881188118,1.2375650376425542,0.00612484670471922,1.8284661069014945,4,age|bio|crash_type|vehicle_mass,4,1.1141804633230676,vulnerability_demographic,age|bio|crash_type|vehicle_mass,individual demographic risk stratification,个体脆弱性—人口学分层轴线，适合作为年龄/性别等人群分层下的风险识别线索，不应解释为体格或可直接干预因素。,Individual vulnerability–demographic stratification axis; use as a demographic risk-stratification cue rather than a directly intervenable body-size mechanism.,0
128,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车高_HOEHE___GT_1495_0||性别_GESCHL_3-男性,0.020622568093385214,0.8412698412698413,1.2823626880566383,0.00454087117140305,2.1670038910505838,4,age|bio|speed_v0|vehicle_size,4,1.11379089608897,vehicle_geometry_vulnerability,age|bio|speed_v0|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
129,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车高_HOEHE___GT_1495_0||性别_GESCHL_3-男性,0.026459143968871595,0.8292682926829269,1.2640685125712467,0.005527411467244017,2.014674819344081,4,bio|crash_type|speed_vk|vehicle_size,4,1.1134438896388494,vulnerability_demographic_speed,bio|crash_type|speed_vk|vehicle_size,demographic speed-risk stratification,个体脆弱性—人口学/速度分层轴线，适合作为速度暴露下的人群分层风险线索，不应解释为体格机制。,Demographic speed-risk stratification signal; do not interpret sex or age strata as body-size mechanisms.,0
130,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_碰撞速度_VK___GT_50_0||路灯_STRABEL_0-无路灯,0.02178988326848249,0.835820895522388,1.2740567624510897,0.00468712622446971,2.095083126989741,4,light|speed_v0|speed_vk|vehicle_mass,4,1.1122941532557657,speed_energy,light|speed_v0|speed_vk|vehicle_mass,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
131,FEATURE_Age_Over60||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车长_LAENGE___GT_4598_5||性别_GESCHL_3-男性,0.027237354085603113,0.8235294117647058,1.2553206335915148,0.005539826492452573,1.949156939040207,4,age|bio|crash_type|vehicle_size,4,1.110423610947072,vehicle_geometry_vulnerability,age|bio|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
132,VEH_意识到危险前的初始速度_V0___GT_50_0||公路分类_STRKL_1-公路以外的其他道路,0.07704280155642024,0.7226277372262775,1.1015144037197706,0.007100183197323209,1.240098300225272,2,road_type|speed_v0,2,1.1104138904552572,road_speed_environment,road_type|speed_v0,"road-space, intersection, and lane organization governance",道路环境-速度轴线，适合支持普通路段、交叉口/路段过渡区、车道组织和VRU通行空间治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
133,VEH_碰撞速度_VK___GT_50_0||公路分类_STRKL_1-公路以外的其他道路,0.06498054474708172,0.7625570776255708,1.1623794125134739,0.009077503065905622,1.44863813229572,2,road_type|speed_vk,2,1.1101553612865032,road_speed_environment,road_type|speed_vk,"road-space, intersection, and lane organization governance",道路环境-速度轴线，适合支持普通路段、交叉口/路段过渡区、车道组织和VRU通行空间治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
134,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5,0.034241245136186774,0.8380952380952381,1.2775235835734056,0.007438416932883166,2.1245136186770432,3,age|crash_type|speed_v0,3,1.1093223657271043,vulnerability_speed,age|crash_type|speed_v0,VRU vulnerability-sensitive speed and crossing protection,易损个体-速度轴线，适合支持老年/体弱VRU高暴露场景下的速度控制、过街保护和预警设施。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
135,VEH_碰撞速度_VK___GT_50_0||VEH_车高_HOEHE___GT_1495_0||公路分类_STRKL_1-公路以外的其他道路,0.03385214007782101,0.8285714285714285,1.2630062701237077,0.007049311874517402,2.0064850843060955,3,road_type|speed_vk|vehicle_size,3,1.1089323388438417,road_speed_environment,road_type|speed_vk|vehicle_size,"road-space, intersection, and lane organization governance",道路环境-速度轴线，适合支持普通路段、交叉口/路段过渡区、车道组织和VRU通行空间治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
136,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞速度_VK___GT_50_0||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||性别_GESCHL_3-男性,0.053696498054474705,0.7301587301587301,1.1129940311434974,0.005451407288528207,1.2747081712062256,4,bio|crash_type|speed_v0|speed_vk,4,1.1054370805053817,speed_energy,bio|crash_type|speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
137,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车高_HOEHE___GT_1495_0||性别_GESCHL_3-男性,0.03268482490272374,0.8,1.2194543297746145,0.00588199669942013,1.719844357976654,4,age|bio|crash_type|vehicle_size,4,1.1052622581940543,vehicle_geometry_vulnerability,age|bio|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
138,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_碰撞速度_VK___GT_50_0,0.04552529182879377,0.7959183673469388,1.2132326240104583,0.008001332344168721,1.6854474708171205,3,crash_type|speed_vk|vehicle_mass,3,1.104932513487553,vehicle_mass_speed_energy,crash_type|speed_vk|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
139,VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_碰撞速度_VK___GT_50_0||VEH_车长_LAENGE___GT_4598_5,0.058365758754863814,0.7425742574257426,1.1319192417462387,0.006802222592317823,1.3361867704280155,3,speed_vk|vehicle_mass|vehicle_size,3,1.1048002719252221,vehicle_mass_speed_energy,speed_vk|vehicle_mass|vehicle_size,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
140,FEATURE_Age_Over60||VEH_碰撞速度_VK___GT_50_0||VEH_车高_HOEHE___GT_1495_0||性别_GESCHL_3-男性,0.018287937743190662,0.8392857142857144,1.279338247754618,0.0039930960347620715,2.1402507565931708,4,age|bio|speed_vk|vehicle_size,4,1.1044148934065783,vehicle_geometry_vulnerability,age|bio|speed_vk|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
141,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车高_HOEHE___GT_1495_0,0.018287937743190662,0.8392857142857144,1.279338247754618,0.0039930960347620715,2.1402507565931708,4,age|speed_v0|vehicle_mass|vehicle_size,4,1.1044148934065783,vehicle_mass_speed_energy,age|speed_v0|vehicle_mass|vehicle_size,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
142,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车宽_BREITE___GT_1800_0,0.03852140077821012,0.8181818181818182,1.2471692009058557,0.007634332086784056,1.8918287937743197,3,age|crash_type|vehicle_size,3,1.1038977286889136,vehicle_geometry_vulnerability,age|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
143,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞时的总重_GEWGES___GT_1497_5,0.017509727626459144,0.8490566037735849,1.2942321896192843,0.003980681009553514,2.2787937743190665,4,age|crash_type|speed_v0|vehicle_mass,4,1.103806761252316,vehicle_mass_speed_energy,age|crash_type|speed_v0|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
144,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||公路分类_STRKL_1-公路以外的其他道路,0.015953307392996108,0.8541666666666666,1.3020215500197707,0.0037005859286287444,2.3586436909394104,4,age|crash_type|road_type|vehicle_mass,4,1.1037329679992247,vehicle_mass_speed_energy,age|crash_type|road_type|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
145,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_碰撞速度_VK___GT_50_0||VEH_车高_HOEHE___GT_1495_0,0.016731517509727626,0.8431372549019608,1.2852092201055987,0.0037130009538373036,2.1928015564202337,4,age|speed_vk|vehicle_mass|vehicle_size,4,1.1031326500441074,vehicle_mass_speed_energy,age|speed_vk|vehicle_mass|vehicle_size,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
146,FEATURE_Age_Over60||VEH_碰撞速度_VK___GT_50_0||VEH_车高_HOEHE___GT_1495_0,0.023346303501945526,0.8571428571428571,1.306558210472801,0.005477751366409787,2.407782101167314,3,age|speed_vk|vehicle_size,3,1.1027483338905164,vehicle_geometry_vulnerability,age|speed_vk|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
147,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车长_LAENGE___GT_4598_5,0.027237354085603113,0.8433734939759036,1.2855693235575754,0.006050356553467879,2.1961089494163417,3,age|speed_v0|vehicle_size,3,1.101978167040401,vehicle_geometry_vulnerability,age|speed_v0|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
148,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车高_HOEHE___GT_1495_0,0.021400778210116732,0.8333333333333334,1.2702649268485569,0.004553286196611609,2.063813229571985,4,age|crash_type|vehicle_mass|vehicle_size,4,1.1011604262154342,vehicle_geometry_vulnerability,age|crash_type|vehicle_mass|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
149,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车宽_BREITE___GT_1800_0,0.026070038910505838,0.8170731707317074,1.2454792697393167,0.00513830640887826,1.880363164721142,4,age|crash_type|vehicle_mass|vehicle_size,4,1.1004888324382782,vehicle_geometry_vulnerability,age|crash_type|vehicle_mass|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
150,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车高_HOEHE___GT_1495_0,0.025680933852140077,0.8461538461538461,1.2898074641846884,0.005770261472543111,2.23579766536965,3,age|speed_v0|vehicle_size,3,1.0996673540536481,vehicle_geometry_vulnerability,age|speed_v0|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
